Title,URL,IMDB_Rating,Number_of_votes,Runtime,Genre,MPAA/TV_Rating,Metascore (*),Source
Turtle Island,https://www.imdb.com/title/tt11858292/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
ASYLUM: Twisted Horror and Fantasy Tales,https://www.imdb.com/title/tt11708140/,8.1,57, ~data not found~ ,"
Comedy, Horror, Sci-Fi            ", ~data not found~ ,,IMDB
Cambio tutto,https://www.imdb.com/title/tt9114124/,5.5,198, ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
I Am Vengeance: Retaliation,https://www.imdb.com/title/tt8972556/,3.6,247,90 min,"
Action            ",R,,IMDB
Chaman Bahaar,https://www.imdb.com/title/tt8747450/,7.1,"4,216",111 min,"
Comedy, Drama            ", ~data not found~ ,,IMDB
Looks That Kill,https://www.imdb.com/title/tt8179470/,6.3,944,92 min,"
Comedy, Drama, Romance            ",Not Rated,,IMDB
The Unfamiliar,https://www.imdb.com/title/tt8109470/, ~data not found~ , ~data not found~ ,89 min,"
Horror, Thriller            ", ~data not found~ ,,IMDB
Selfie Dad,https://www.imdb.com/title/tt6559576/,3.1,105,97 min,"
Comedy, Family            ",PG,,IMDB
Eclipse,https://www.imdb.com/title/tt12768962/, ~data not found~ , ~data not found~ ,83 min,"
Horror            ", ~data not found~ ,,IMDB
Ping xing sen lin,https://www.imdb.com/title/tt12740606/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Tottenham Hotspur vs Manchester United,https://www.imdb.com/title/tt12650042/, ~data not found~ , ~data not found~ ,99 min,"
Reality-TV            ", ~data not found~ ,,IMDB
Tonkatsu DJ Age-Taro,https://www.imdb.com/title/tt11997258/, ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ , ~data not found~ ,,IMDB
Khel Khel Mein,https://www.imdb.com/title/tt11738584/, ~data not found~ , ~data not found~ ,120 min,"
Adventure            ", ~data not found~ ,,IMDB
Jak zostac gwiazda,https://www.imdb.com/title/tt11692986/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy, Music            ", ~data not found~ ,,IMDB
Damashie No Kiba,https://www.imdb.com/title/tt11679950/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama            ", ~data not found~ ,,IMDB
Penguin,https://www.imdb.com/title/tt11323316/,4.6,"1,830",132 min,"
Drama, Mystery, Thriller            ",Not Rated,,IMDB
Scara,https://www.imdb.com/title/tt11289168/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Drama, History            ", ~data not found~ ,,IMDB
Feel the Beat,https://www.imdb.com/title/tt10714856/,6.3,"5,332",109 min,"
Comedy, Drama, Family            ",TV-G,,IMDB
Lost Bullet,https://www.imdb.com/title/tt10456740/,6.2,"5,003",92 min,"
Action, Crime, Thriller            ",TV-MA,78,IMDB
I'm Not Really Here,https://www.imdb.com/title/tt10428424/, ~data not found~ , ~data not found~ ,73 min,"
Comedy, Drama            ", ~data not found~ ,,IMDB
Si muore solo da vivi,https://www.imdb.com/title/tt10268922/,4.2,42,95 min,"
Comedy            ", ~data not found~ ,,IMDB
Blood Spirit,https://www.imdb.com/title/tt9680126/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Horror            ", ~data not found~ ,,IMDB
You Should Have Left,https://www.imdb.com/title/tt8201852/,5.3,"8,161",93 min,"
Drama, Horror, Mystery            ",R,46,IMDB
Me and Me,https://www.imdb.com/title/tt12805676/, ~data not found~ , ~data not found~ ,105 min,"
Mystery, Drama            ", ~data not found~ ,,IMDB
Crazy Beggar SuQiEr,https://www.imdb.com/title/tt12800006/, ~data not found~ , ~data not found~ ,83 min,"
Action            ", ~data not found~ ,,IMDB
ViihTube: Amiga do Inimigo,https://www.imdb.com/title/tt12585124/, ~data not found~ , ~data not found~ , ~data not found~ ,"
Comedy            ", ~data not found~ ,,IMDB
Love Like Winter,https://www.imdb.com/title/tt12572950/, ~data not found~ , ~data not found~ ,71 min,"
Romance            ", ~data not found~ ,,IMDB
Nora Highland,https://www.imdb.com/title/tt12562168/, ~data not found~ , ~data not found~ ,75 min,"
Drama            ", ~data not found~ ,,IMDB
Coming to Africa,https://www.imdb.com/title/tt12516768/, ~data not found~ , ~data not found~ ,94 min,"
Comedy, Drama, Romance            ", ~data not found~ ,,IMDB
One Take,https://www.imdb.com/title/tt12401232/,5.5,38,85 min, ~data not found~ , ~data not found~ ,,IMDB
A Whisker Away,https://www.imdb.com/title/tt11958344/,6.8,"2,811",104 min,"
Animation, Adventure, Family            ",TV-PG,,IMDB
